Inj,Date,Time,NO3_N,NH4_N,PO4_P,Cl,cor_no3,cor_p,cl_ug,cor_cl,con_no3,con_amb_no3,tot_no3,con_p,con_amb_p,tot_p,no3_cl,log_no3_cl,diff_no3,kw_no3,sw_no3,p_cl,log_p_cl,diff_p,kw_p,sw_p
A_up,9/2/11,13:41:00,50.5,NA,8.96,17.5058,46.280575,6.1769750000000005,17505.8,14999.980249999999,46.25949971040622,50.48949971040622,50.49474958226363,109.39335550662504,112.18335550662505,31.704303577580127,NA,NA,NA,NA,NA,4.117988755351862e-4,-7.79497549398338,-2.874121482938704,-0.011054313395918091,90.46242531619009
A_up,9/2/11,13:42:00,44.4,NA,9.32,16.1194,40.180575,6.536975,16119.4,13613.580249999999,41.98388272094337,46.213882720943374,45.297863004891155,99.28247898901196,102.07247898901197,30.843402927977834,0.0029515068234897282,-5.825439451414365,-0.043902130008387275,-1.688543461861049e-4,5922.263907248426,4.8018044334810457e-4,-7.641348601062042,-2.720494590017365,-0.01046344073083602,95.57085720885054
A_up,9/2/11,13:44:00,36.9,NA,7.4,14.8483,32.680575,4.616975,14848.3,12342.480249999999,38.06384755410391,42.293847554103905,39.504974050699424,90.01247383787377,92.80247383787378,26.205692251880436,0.0026478126225885595,-5.93402140527344,-0.1524840838674626,-5.864772456440868e-4,1705.0959903853902,3.740718969349779e-4,-7.891062541231,-2.9702085301863237,-0.011423878962255092,87.53594145246427
A_up,9/2/11,13:46:00,32.9,NA,9.25,12.0564,28.680574999999997,6.466975,12056.4,9550.580249999999,29.453709734656904,33.6837097346569,33.28954866426116,69.65142641323156,72.44142641323157,25.885965199744668,0.0030030191097551377,-5.808137126446367,-0.026599805040389057,-1.0230694246303484e-4,9774.507730609936,6.771290152763231e-4,-7.297648734114447,-2.3767947230697706,-0.009141518165652963,109.39102038403833
A_up,9/2/11,13:48:00,26,NA,4.46,10.5752,21.780575,1.6769749999999997,10575.2,8069.38025,24.88573232208307,29.11573232208307,27.51379727289856,58.84918297851685,61.63918297851685,16.58043292812902,0.002699163296958276,-5.91481344401314,-0.13327612260716215,-5.126004715660082e-4,1950.8370660389232,2.0781955342852998e-4,-8.478840386379874,-3.5579863753351972,-0.013684562982058451,73.07504092831313
A_up,9/2/11,13:50:00,21.1,NA,4.2,9.269,16.880575,1.4169749999999999,9269,6763.180249999999,20.857449783395552,25.087449783395552,23.007502915997776,49.32319703845178,52.11319703845178,14.794439075595177,0.0024959522555975055,-5.99308495702429,-0.21154763561831214,-8.136447523781236e-4,1229.0376077240055,2.0951312069495708e-4,-8.470724191947625,-3.549870180902948,-0.013653346849626723,73.24211499302382
A_up,9/2/11,13:52:00,17.6,NA,3.67,7.6565,13.380575,0.8869749999999996,7656.5,5150.680249999999,15.884547016871572,20.114547016871573,18.815313643331585,37.563395837751344,40.35339583775134,12.169509551520445,0.0025978267627853623,-5.953080043948013,-0.17154272254203562,-6.597797020847524e-4,1515.6574184386538,1.722054091787196e-4,-8.66682255427631,-3.7459685432316334,-0.014407571320121666,69.40795070737539
A_up,9/2/11,13:54:00,16.3,NA,4.01,6.589,12.080575,1.2269749999999995,6589,4083.1802499999994,12.592408286165002,16.822408286165,16.559144152536675,29.778225120388413,32.56822512038841,11.427973693212524,0.0029586190812908642,-5.823032646094481,-0.04149532468850303,-1.5959740264808857e-4,6265.766130323528,3.004949389633239e-4,-8.110079646183008,-3.1892256351383317,-0.012266252442839737,81.52449206960002
A_up,9/2/11,13:56:00,13.9,NA,3.7,5.9444,9.680575,0.9169749999999999,5944.4,3438.580249999999,10.604480767838577,14.834480767838578,14.359640757099609,25.077221800096005,27.867221800096004,10.154246434884037,0.0028152825573868755,-5.872692646801891,-0.09115532539591342,-3.5059740536889776e-4,2852.274388476442,2.666725605720559e-4,-8.229489017063496,-3.30863500601882,-0.012725519253918538,78.58225507710205
A_up,9/2/11,13:58:00,12.4,NA,5.08,5.3667,8.180575,2.2969749999999998,5366.7,2860.8802499999993,8.822870889872128,13.052870889872128,12.722248191039753,20.864113487758242,23.65411348775824,10.96188380333471,0.0028594608250380286,-5.857122194636992,-0.0755848732310147,-2.907110508885181e-4,3439.841715489103,8.028909983212336e-4,-7.127291596293412,-2.206437585248735,-0.008486298404802826,117.83700646609944
A_up,9/2/11,14:00:00,10.3,NA,3.74,4.9519,6.080575,0.9569749999999999,4951.9000000000005,2446.08025,7.543639840226148,11.77363984022615,11.01219734450529,17.839018580440083,20.629018580440082,8.78365126190959,0.0024858444443922067,-5.997142860501325,-0.21560553909534708,-8.292520734436426e-4,1205.9059386457618,3.912279656401297e-4,-7.846220135548524,-2.9253661245038476,-0.011251408171168644,88.87776399068575
A_up,9/2/11,14:02:00,9.97,NA,4.12,4.6313,5.7505749999999995,1.3369749999999998,4631.3,2125.4802499999996,6.554918831266402,10.784918831266403,10.369457109594796,15.500914850241902,18.2909148502419,8.68093135458383,0.002705541488800002,-5.912453206014772,-0.1309158846087941,-5.035226331107466e-4,1986.0080446077116,6.290225467867792e-4,-7.371343456458287,-2.45048944541361,-0.009424959405436962,106.10125274631226
A_up,9/2/11,14:04:00,10.9,NA,5.37,4.3782,6.680574999999999,2.586975,4378.2,1872.3802499999993,5.774365845091382,10.004365845091382,10.442585298262877,13.65508186798002,16.44508186798002,9.397344818141596,NA,NA,NA,NA,NA,0.0013816504419975595,-6.58447652195638,-1.6636225109117033,-0.0063985481188911664,156.28545435918275
A_up,9/2/11,14:06:00,8.52,NA,2.79,4.6063,4.3005749999999985,0.006974999999999731,4606.3,2100.4802499999996,6.477819563568357,10.707819563568357,9.55147227821986,15.318592351006236,18.108592351006237,7.107951368665051,0.002047424630629114,-6.191172553352121,-0.4096352319461438,-0.001575520122869784,634.7110300175135,3.320669166015597e-6,-12.61534423931677,-7.694490228272093,-0.029594193185661897,33.79041265718609
A_up,9/2/11,14:12:00,6.51,NA,3.5,3.5227,2.2905749999999987,0.7169749999999997,3522.7,1016.8802499999993,3.136028904464242,7.366028904464242,6.9247995038168595,7.416005944135538,10.206005944135537,5.976706518181596,0.0022525513697409312,-6.095691763085475,-0.3141544416794977,-0.0012082863141519142,827.6184115367486,7.050731883129801e-4,-7.257208947330323,-2.3363549362856464,-0.008985980524175563,111.28446109020996
A_up,9/2/11,14:22:00,5.12,NA,3.54,3.0908,0.900574999999999,0.7569749999999997,3090.8,584.9802499999996,1.8040619557127977,6.034061955712798,5.558272862432134,4.266202447340179,7.056202447340179,4.997895223349948,0.001539496418896193,-6.47629991674975,-0.6947625953437724,-0.0026721638282452783,374.2285519434888,0.0012940180459083878,-6.650003137167295,-1.7291491261226186,-0.006650573562010071,150.3629710544484
A_up,9/2/11,14:40:00,4.23,NA,4.41,2.7112,0.010574999999999335,1.6269749999999998,2711.2,205.38024999999925,0.6333866749856636,4.863386674985664,4.535650519516397,1.497817618945828,4.287817618945828,4.348479699797517,5.148985844549013e-5,-9.874125693075081,-4.092588371669104,-0.01574072450641963,63.529477286268765,NA,NA,NA,NA,NA
